,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,pathway_name,source,n_genes
GO:0009605,0.24299287420785434,0.18940865162694753,0.21958687343910838,0.1756760795417586,0.2113609048625321,0.2111884154737431,0.2323220978975389,0.24195412061208088,0.24593141851445618,0.20500192494733727,0.26842925547657714,0.2175073730372758,0.2201622940166371,0.23700032390483783,0.24523574265965387,0.2221350627497054,0.24403272459954958,0.27187839230932903,0.2674594894667561,0.24119052035556324,0.24669229238625465,0.2602756051383293,0.22397583808531876,0.24917938431511333,0.2301378555481971,0.21053868290862732,0.2161044840676198,0.2185689303318873,0.20526102254349413,0.23302105451545338,response to external stimulus,GO:BP,96
GO:0008236,0.27906066819793773,0.25925066349618836,0.25951741527075456,0.28177125976631023,0.2588973940051724,0.27668277130778784,0.2856082973073875,0.2855666010294708,0.2671494348723529,0.2451873549194929,0.29993450674600824,0.26274523775154274,0.2667279428598959,0.27129277642368244,0.29524910534492155,0.293580633135317,0.3050414491231694,0.268822481783672,0.30962644666506667,0.2827250602209748,0.2879322401282794,0.2960150107780478,0.2502027072256936,0.30986435943038604,0.2761427843954629,0.26831745383065597,0.2680016807885331,0.2712901780652399,0.2547833286132941,0.2990612898941142,serine-type peptidase activity,GO:MF,38
GO:0017171,0.27906066819793773,0.25925066349618836,0.25951741527075456,0.28177125976631023,0.2588973940051724,0.27668277130778784,0.2856082973073875,0.2855666010294708,0.2671494348723529,0.2451873549194929,0.29993450674600824,0.26274523775154274,0.2667279428598959,0.27129277642368244,0.29524910534492155,0.293580633135317,0.3050414491231694,0.268822481783672,0.30962644666506667,0.2827250602209748,0.2879322401282794,0.2960150107780478,0.2502027072256936,0.30986435943038604,0.2761427843954629,0.26831745383065597,0.2680016807885331,0.2712901780652399,0.2547833286132941,0.2990612898941142,serine hydrolase activity,GO:MF,38
GO:0004175,0.3182147615183033,0.3116371023378338,0.31508642383715574,0.29996912936347386,0.29298286818384045,0.32766550760410235,0.3214339914979703,0.3243630335244914,0.314719008131918,0.28922199879305455,0.34214075876576433,0.29845785290189464,0.29543111959057855,0.29701327149454,0.3175615914495141,0.31933526383272154,0.3261499212851872,0.333063859750394,0.3366342798148065,0.3307871614117798,0.3413762180911564,0.31128994696986234,0.28876827930927534,0.34309304779548694,0.3220316717278527,0.306593647644912,0.31783764236600165,0.3179350077912519,0.3067058951307993,0.3128293712946252,endopeptidase activity,GO:MF,48
GO:0031012,0.2562838569240034,0.14030413946348871,0.20421609309768246,0.14138049739891767,0.20664422299725915,0.20706614375273258,0.2144860452195517,0.1903752915749426,0.2315881263100757,0.18379555076980203,0.25077742973382827,0.21623864981998547,0.22571436493945668,0.22982016967925156,0.23113351607448349,0.1969186177022712,0.21565914536501665,0.24697841312504037,0.2647772230776256,0.22263901095357244,0.20572964733244736,0.2626698653109114,0.24767297861686463,0.2421130679696653,0.2172950923551601,0.21027631406861153,0.15632580509057512,0.21943519599895445,0.19350863307147362,0.2154527133894532,extracellular matrix,GO:CC,45
GO:0030312,0.2562838569240034,0.14030413946348871,0.20421609309768246,0.14138049739891767,0.20664422299725915,0.20706614375273258,0.2144860452195517,0.1903752915749426,0.2315881263100757,0.18379555076980203,0.25077742973382827,0.21623864981998547,0.22571436493945668,0.22982016967925156,0.23113351607448349,0.1969186177022712,0.21565914536501665,0.24697841312504037,0.2647772230776256,0.22263901095357244,0.20572964733244736,0.2626698653109114,0.24767297861686463,0.2421130679696653,0.2172950923551601,0.21027631406861153,0.15632580509057512,0.21943519599895445,0.19350863307147362,0.2154527133894532,external encapsulating structure,GO:CC,45
REAC:R-HSA-977606,0.28971341880674223,0.2717506212433848,0.29047564719729413,0.23985021464711917,0.2556912039922128,0.28917532854901845,0.2834116481441649,0.28328913517289844,0.3044271831407388,0.2573962384978531,0.30906945558939497,0.27637750653132764,0.25777892828346705,0.2595074012142379,0.2791455926983951,0.2756991893720242,0.3211777608889169,0.32706557672027825,0.3037013753474129,0.29678190238824,0.30161517750857686,0.30411293803592704,0.27446259955064456,0.3064382531444771,0.2671422366189156,0.25353526261214643,0.28590937807889477,0.2741801435488326,0.2692393032315237,0.2764776581231302,Regulation of Complement cascade,REAC,27
GO:0062023,0.26525337352467626,0.15210948712074707,0.21414640854784944,0.15264650508128766,0.2191621758898513,0.2149057470285514,0.2226892030066231,0.19911342752650402,0.24238854797122203,0.1955986952136253,0.2572729470355409,0.2278938512334649,0.23567895463478059,0.24042015203764733,0.24289270303527682,0.2078828233168086,0.22320477694395413,0.25354804908553763,0.2752936816164479,0.22988499468515156,0.21339901454291776,0.27588179844209276,0.2611359772498977,0.2526792517450629,0.2243996177191622,0.2189740292252895,0.16785665201852532,0.22717927279213665,0.2360511286558949,0.2268012657144336,collagen-containing extracellular matrix,GO:CC,38
GO:0140546,0.2418810696246963,0.2026723147350993,0.24358169697235493,0.18844721629566485,0.2311102680615795,0.23850783101149992,0.248603665803845,0.2567592038722135,0.2505176040575231,0.21999538251432918,0.2755334647463886,0.23464383750163656,0.23608688028219968,0.25053024098185767,0.256103325594916,0.22996920835072132,0.26528591989338235,0.2869322661810319,0.26798082407573226,0.24868628918719854,0.26046910641814675,0.27869892040844624,0.24371846584444712,0.26647323735042455,0.24220586116799703,0.22767199621689962,0.2368744343171335,0.2501509458737058,0.2269944647302851,0.25014243349126647,defense response to symbiont,GO:BP,61
GO:0006950,0.25955945349784343,0.20211979718832665,0.24504825334670777,0.19637333627098447,0.24632508389792465,0.21268184326980524,0.25696831372193757,0.27799737568480165,0.25339613991616033,0.21972443513936069,0.2628086209546956,0.22036009428383768,0.21386298654593253,0.2614515447928828,0.2559277570112405,0.2457289352855827,0.2528792143212922,0.2778664855105418,0.28830769418407587,0.24958827222508395,0.2582931558352672,0.2940405901825327,0.2599560338469595,0.26029249006438127,0.22245283511763295,0.21945373380728406,0.2192866259841202,0.21046534978954476,0.22677924767347568,0.24041495952357297,response to stress,GO:BP,120
